id_desdobramento_3;cd_desdobramento_3;nome
1730;4;COTA-PARTE DO FUNDO DE PARTICIPA
1731;0;MULTA POR DESCUMPRIMENTO DE OBRIGA
1732;1;INDENIZA
1733;0;INDENIZA
1734;3;COTA-PARTE ROYALTIES - COMPENSA
1735;4;COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODU
1736;0;AMORTIZA
1737;0;RESTITUI
1738;1;RESTITUI
1739;1;AMORTIZA
1740;1;RESTITUI
1741;1;RESTITUI
1742;1;TRANSFERONCIAS DE OUTRAS INSTITUI
1743;1;APORTES PERIADICOS PARA COMPENSA
1744;1;RECEITA INTRAOR
1745;0;RECEITA INTRAOR
1746;1;RECEITA INTRAOR
1747;0;RECEITA INTRAOR
1748;0;DEDU
1749;3;DEDU
1750;3;DEDU
1751;1;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
1752;0;DEDU
1753;0;DEDU
1754;1;RESULTADO DO BANCO CENTRAL - OPERA
1755;0;RECEITA INTRAOR
1756;0;RECEITA INTRAOR
1757;1;RECEITA INTRAOR
1758;1;DEDU
1759;1;DEDU
1760;1;DEDU
1761;1;TAXA DE FISCALIZA
1762;1;TAXAS PELA PRESTA
1763;0;IMPOSTO SOBRE A EXPORTA
1764;0;CONTRIBUI
1765;1;CONTRIBUI
1766;0;OUTRAS CONTRIBUI
1767;1;IMPOSTO SOBRE OPERA
1768;1;SERVI
1769;0;OUTORGA DE DIREITO DE USO OU DE EXPLORA
1770;0;ROYALTIES PELA EXPLORA
1771;0;CESSCO DO DIREITO DE OPERACIONALIZA
1772;0;SERVI
1773;0;DELEGA
1774;0;SERVI
1775;0;DELEGA
1776;0;DELEGA
1777;1;DELEGA
1778;1;CONTRIBUI
1779;2;CONTRIBUI
1780;5;CONTRIBUI
1781;5;CESSCO DO DIREITO DE EXPLORA
1782;4;CONTRIBUI
1783;0;CONTRIBUI
1784;0;OUTRAS DELEGA
1785;1;ROYALTIES MONIMOS PELA PRODU
1786;1;CONTRIBUI
1787;1;CONTRIBUI
1788;1;PARTICIPA
1789;2;PARTICIPA
1790;0;CONTRIBUI
1791;1;CONTRIBUI
1792;1;CONTRIBUI
1793;3;PARTICIPA
1794;4;ROYALTIES EXCEDENTES PELA PRODU
1795;3;CONTRIBUI
1796;1;OUTORGA DE DIREITOS DE EXPLORA
1797;2;UTILIZA
1798;1;INSCRI
1799;2;TRANSFERONCIAS DE RECURSOS DA COMPLEMENTA
1800;1;CONTRIBUI
1801;2;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
1802;0;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
1803;1;MULTAS PREVISTAS NA LEGISLA
1804;0;OPERA
1805;1;OUTROS SERVI
1806;1;ALIENA
1807;1;ALIENA
1808;0;INDENIZA
1809;1;ALIENA
1810;0;AMORTIZA
1811;0;OUTRAS INDENIZA
1812;0;AMORTIZA
1813;0;RESTITUI
1814;0;OUTRAS RESTITUI
1815;1;TRANSFERONCIAS DE INSTITUI
1816;3;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTA
1817;9;OUTRAS TRANSFERONCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
1818;5;RECEITA INTRAOR
1819;1;RECEITA INTRAOR
1820;2;DEDU
1821;2;DEDU
1822;2;DEDU
1823;0;DEDU
1824;1;DEDU
1825;1;DEDU
1826;1;DEDU
1827;1;RECEITA INTRAOR
1828;0;TAXAS PELA PRESTA
1829;0;IMPOSTOS, TAXAS E CONTRIBUI
1830;0;IMPOSTOS SOBRE A PRODU
1831;0;CONTRIBUI
1832;0;CONTRIBUI
1833;0;CONTRIBUI
1834;1;OUTORGA DE DIREITO DE USO OU DE EXPLORA
1835;0;DELEGA
1836;0;DELEGA
1837;0;SERVI
1838;1;DELEGA
1839;1;DELEGA
1840;0;CONTRIBUI
1841;1;CONTRIBUI
1842;1;SERVI
1843;0;CONTRIBUI
1844;3;DELEGA
1845;0;CONTRIBUI
1846;7;CONCESSCO DE LICEN
1847;2;PAGAMENTO PELA RETEN
1848;2;ROYALTIES MONIMOS PELA PRODU
1849;1;CONTRIBUI
1850;0;ROYALTIES EXCEDENTES PELA PRODU
1851;2;ROYALTIES EXCEDENTES PELA PRODU
1852;4;ROYALTIES EXCEDENTES PELA PRODU
1853;3;CONTRIBUI
1854;0;CONTRIBUI
1855;2;CONTRIBUI
1856;0;CONTRIBUI
1857;1;OUTRAS CONTRIBUI
1858;0;CONTRIBUI
1859;0;EXPLORA
1860;0;ROYALTIES PELA PRODU
1861;4;ROYALTIES PELA PRODU
1862;0;OUTORGA DE DIREITOS DE EXPLORA
1863;2;CONTRIBUI
1864;0;EXPLORA
1865;0;CONTRIBUI
1866;1;CONTRIBUI
1867;1;CONTRIBUI
1868;0;CONTRIBUI
1869;0;JUROS E CORRE
1870;3;REMUNERA
1871;0;CONTRAPARTIDA DE SUBVEN
1872;1;CONTRAPARTIDA DE SUBVEN
1873;0;OPERA
1874;1;OPERA
1875;0;OUTRAS OPERA
1876;2;SERVI
1877;1;COTA-PARTE DA COMPENSA
1878;0;MULTAS PREVISTAS NA LEGISLA
1879;0;OPERA
1880;5;OPERA
1881;6;OPERA
1882;1;OUTRAS OPERA
1883;0;ALIENA
1884;1;ALIENA
1885;0;INDENIZA
1886;2;ALIENA
1887;0;RESTITUI
1888;1;RESTITUI
1889;1;RESTITUI
1890;1;AMORTIZA
1891;0;AMORTIZA
1892;0;AMORTIZA
1893;1;RESTITUI
1894;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
1895;1;TRANSFERONCIAS DO SAL?RIO-EDUCA
1896;0;TRANSFERONCIAS DE OUTRAS INSTITUI
1897;2;ALIENA
1898;1;RECEITA INTRAOR
1899;0;RECEITA INTRAOR
1900;0;RECEITA INTRAOR
1901;0;DEDU
1902;2;DEDU
1903;3;DEDU
1904;0;DEDU
1905;0;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
1906;0;DEDU
1907;0;DEDU
1908;0;DEDU
1909;0;DEDU
1910;0;RECEITA INTRAOR
1911;1;CONTRIBUI
1912;3;IMPOSTO SOBRE SERVI
1913;1;TAXA DE CONTROLE E FISCALIZA
1914;0;TAXA DE CONTROLE E FISCALIZA
1915;0;IMPOSTO SOBRE A IMPORTA
1916;4;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS ? IMPORTA
1917;0;IMPOSTOS SOBRE OPERA
1918;0;CONTRIBUI
1919;1;SERVI
1920;2;DELEGA
1921;0;SERVI
1922;6;TRANSFERONCIA DA DELEGA
1923;1;DEMAIS DELEGA
1924;1;OUTRAS DELEGA
1925;0;CONTRIBUI
1926;0;CONTRIBUI
1927;4;PARTICIPA
1928;1;ROYALTIES MONIMOS PELA PRODU
1929;4;ROYALTIES MONIMOS PELA PRODU
1930;4;CONTRIBUI
1931;0;OUTORGA DOS SERVI
1932;1;COMPENSA
1933;1;CONTRIBUI
1934;0;COMPENSA
1935;0;CONTRIBUI
1936;0;ADICIONAL ? CONTRIBUI
1937;0;INSCRI
1938;2;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
1939;1;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
1940;1;PRESTA
1941;1;MULTAS PREVISTAS EM LEGISLA
1942;0;OPERA
1943;1;OPERA
1944;2;OPERA
1945;0;SERVI
1946;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
1947;1;OPERA
1948;0;REMUNERA
1949;1;MULTAS PREVISTAS EM LEI POR INFRA
1950;3;OPERA
1951;0;ALIENA
1952;0;TRANSFERONCIA DA COMPENSA
1953;0;MULTAS PREVISTAS NA LEGISLA
1954;1;MULTAS PREVISTAS NA LEGISLA
1955;0;ALIENA
1956;0;ALIENA
1957;0;RESTITUI
1958;0;RESTITUI
1959;0;AMORTIZA
1960;0;AMORTIZA
1961;0;RESTITUI
1962;2;RESTITUI
1963;2;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
1964;0;TRANSFERONCIAS DE INSTITUI
1965;0;TRANSFERONCIA DE CONVONIOS DE INSTITUI
1966;1;RECEITA INTRAOR
1967;1;RECEITA INTRAOR
1968;0;RECEITA INTRAOR
1969;0;RECEITA INTRAOR
1970;0;DEDU
1971;3;DEDU
1972;0;DEDU
1973;4;DEDU
1974;4;DEDU
1975;1;DEDU
1976;2;RESULTADO DO BANCO CENTRAL - DEMAIS OPERA
1977;1;REMUNERA
1978;6;DEDU
1979;1;DEDU
1980;1;RECEITAS DE ALIENA
1981;0;RECEITA INTRAOR
1982;2;CONTRIBUI
1983;2;TAXA DE FISCALIZA
1984;0;IMPOSTO SOBRE OPERA
1985;0;CONTRIBUI
1986;0;CONTRIBUI
1987;1;CONTRIBUI
1988;1;OUTRAS CONTRIBUI
1989;1;DELEGA
1990;0;DELEGA
1991;0;DELEGA
1992;0;CONTRIBUI
1993;0;DELEGA
1994;1;DELEGA
1995;6;CONTRIBUI
1996;5;CONTRIBUI
1997;1;CONTRIBUI
1998;0;EXPLORA
1999;1;CONTRIBUI
2000;0;ROYALTIES EXCEDENTES PELA PRODU
2001;5;CONTRIBUI
2002;1;CONTRIBUI
2003;0;OUTRAS CONTRIBUI
2004;0;CONTRIBUI
2005;1;CONTRIBUI
2006;0;PETRALEO - REGIME DE PARTILHA DE PRODU
2007;1;BANUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODU
2008;1;ROYALTIES PELA PRODU
2009;0;EXPLORA
2010;0;COMPENSA
2011;0;CONCESSCO, PERMISSCO, AUTORIZA
2012;1;UTILIZA
2013;1;REMUNERA
2014;2;REMUNERA
2015;0;COMPENSA
2016;0;PARTICIPA
2017;1;COMPENSA
2018;0;MULTAS PREVISTAS EM LEGISLA
2019;0;PRESTA
2020;5;OPERA
2021;3;COTA-PARTE ROYALTIES - COMPENSA
2022;1;RETORNO DE OPERA
2023;2;TRANSFERONCIAS DE CONVONIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
2024;1;MULTAS DECORRENTES DE SENTEN
2025;2;OPERA
2026;1;COTA-PARTE DO FUNDO DE PARTICIPA
2027;0;ALIENA
2028;0;ALIENA
2029;7;COTA-PARTE DA CONTRIBUI
2030;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
2031;0;RESTITUI
2032;1;RESTITUI
2033;0;RESTITUI
2034;1;AMORTIZA
2035;2;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
2036;1;RESTITUI
2037;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO INVESTIMENTO DAS A
2038;0;TRANSFERONCIAS DE OUTRAS INSTITUI
2039;1;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
2040;0;APORTES PERIADICOS PARA AMORTIZA
2041;0;APORTES PERIADICOS PARA COMPENSA
2042;0;RECEITA INTRAOR
2043;0;RECEITA INTRAOR
2044;1;RECEITA INTRAOR
2045;0;RECEITA INTRAOR
2046;0;RECEITA INTRAOR
2047;1;RECEITA INTRAOR
2048;1;RECEITA INTRAOR
2049;1;RECEITA INTRAOR
2050;0;RECEITA INTRAOR
2051;0;RECEITA INTRAOR
2052;2;DEDU
2053;3;DEDU
2054;3;DEDU
2055;1;DEDU
2056;6;DEDU
2057;0;RECEITA INTRAOR
2058;0;RECEITA INTRAOR
2059;1;DEDU
2060;0;CONTRIBUI
2061;1;CONTRIBUI
2062;0;DIREITO DE USO DA IMAGEM E DE REPRODU
2063;1;DELEGA
2064;0;SERVI
2065;1;DELEGA
2066;0;SERVI
2067;4;CONTRIBUI
2068;1;CONTRIBUI
2069;0;ROYALTIES MONIMOS PELA PRODU
2070;7;CONTRIBUI
2071;8;CONTRIBUI
2072;4;ROYALTIES MONIMOS PELA PRODU
2073;0;ROYALTIES MONIMOS PELA PRODU
2074;6;CONTRIBUI
2075;1;COTA-PARTE DA CONTRIBUI
2076;0;CONTRIBUI
2077;1;CONTRIBUI
2078;4;REMUNERA
2079;0;OUTRAS DELEGA
2080;0;VARIA
2081;1;VARIA
2082;1;ENCARGOS LEGAIS PELA INSCRI
2083;0;PARTICIPA
2084;0;OPERA
2085;1;OUTRAS OPERA
2086;0;SERVI
2087;0;RETORNO DE OPERA
2088;2;COTA-PARTE DA COMPENSA
2089;1;MULTAS PREVISTAS NA LEGISLA
2090;0;OPERA
2091;1;ALIENA
2092;1;ALIENA
2093;0;ALIENA
2094;1;INDENIZA
2095;1;ALIENA
2096;5;COTA-PARTE ROYALTIES PELA PARTICIPA
2097;1;OUTRAS INDENIZA
2098;2;RESTITUI
2099;1;RESTITUI
2100;0;RESTITUI
2101;1;RESTITUI
2102;1;AMORTIZA
2103;0;AMORTIZA
2104;1;RESTITUI
2105;1;ALIENA
2106;0;RECEITA INTRAOR
2107;0;RECEITA INTRAOR
2108;0;RECEITA INTRAOR
2109;0;RECEITA INTRAOR
2110;1;RECEITA INTRAOR
2111;0;RECEITA INTRAOR
2112;0;DEDU
2113;2;DEDU
2114;3;DEDU
2115;3;DEDU
2116;0;DEDU
2117;1;DEDU
2118;0;DEDU
2119;1;DEDU
2120;0;INTEGRALIZA
2121;6;DEDU
2122;0;DEDU
2123;1;DEDU
2124;1;RECEITA INTRAOR
2125;1;DEDU
2126;1;TAXA DE CONTROLE E FISCALIZA
2127;1;CONTRIBUI
2128;0;CONTRIBUI
2129;1;CONTRIBUI
2130;1;CONTRIBUI
2131;1;PARTICIPA
2132;1;CESSCO DO DIREITO DE OPERACIONALIZA
2133;1;SERVI
2134;1;SERVI
2135;0;DELEGA
2136;1;SERVI
2137;2;DELEGA
2138;0;DELEGA
2139;0;DELEGA
2140;0;SERVI
2141;1;DELEGA
2142;0;CONTRIBUI
2143;2;CONTRIBUI
2144;0;CONTRIBUI
2145;1;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
2146;0;OUTORGA DE EXPLORA
2147;0;CONTRIBUI
2148;1;CONTRIBUI
2149;3;ROYALTIES EXCEDENTES PELA PRODU
2150;1;ROYALTIES EXCEDENTES PELA PRODU
2151;2;CONTRIBUI
2152;0;CONTRIBUI
2153;1;CONCESSCO, PERMISSCO, AUTORIZA
2154;1;CONTRIBUI
2155;0;CONTRIBUI
2156;1;CONTRIBUI
2157;2;CONTRATOS DE TRANSI
2158;1;COMPENSA
2159;0;SERVI
2160;1;OUTRAS DELEGA
2161;0;EXPLORA
2162;2;TRANSFERONCIAS DE CONVONIO DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
2163;0;ENCARGOS LEGAIS PELA INSCRI
2164;0;OPERA
2165;3;OPERA
2166;4;COTA-PARTE DA CONTRIBUI
2167;1;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
2168;0;OUTROS SERVI
2169;0;MULTAS PREVISTAS EM LEI POR INFRA
2170;0;MULTAS DECORRENTES DE SENTEN
2171;1;OPERA
2172;2;COTA-PARTE DO FUNDO DE PARTICIPA
2173;0;ALIENA
2174;0;ALIENA
2175;1;ALIENA
2176;1;MULTA POR DESCUMPRIMENTO DE OBRIGA
2177;0;INDENIZA
2178;0;INDENIZA
2179;1;INDENIZA
2180;0;ALIENA
2181;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS A
2182;0;RESTITUI
2183;1;AMORTIZA
2184;1;AMORTIZA
2185;1;AMORTIZA
2186;1;AMORTIZA
2187;0;RESTITUI
2188;0;RESTITUI
2189;0;RESTITUI
2190;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
2191;1;TRANSFERONCIA DE CONVONIOS DE INSTITUI
2192;0;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
2193;0;ALIENA
2194;0;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
2195;0;RECEITA INTRAOR
2196;0;RECEITA INTRAOR
2197;1;RECEITA INTRAOR
2198;0;RECEITA INTRAOR
2199;0;RECEITA INTRAOR
2200;1;RECEITA INTRAOR
2201;0;RECEITA INTRAOR
2202;0;RECEITA INTRAOR
2203;1;RECEITA INTRAOR
2204;0;RECEITA INTRAOR
2205;0;RECEITA INTRAOR
2206;0;RECEITA INTRAOR
2207;0;DEDU
2208;2;DEDU
2209;2;DEDU
2210;4;DEDU
2211;4;DEDU
2212;1;DEDU
2213;1;INTEGRALIZA
2214;0;REMUNERA
2215;0;RECEITA INTRAOR
2216;0;RECEITA INTRAOR
2217;0;TAXAS DE INSPE
2218;0;TAXAS DE FISCALIZA
2219;0;TAXA DE CONTROLE E FISCALIZA
2220;0;TAXA DE CONTROLE E FISCALIZA
2221;1;IMPOSTO SOBRE A IMPORTA
2222;1;IMPOSTO SOBRE OPERA
2223;1;CONTRIBUI
2224;3;"IMPOSTO SOBRE TRANSMISSCO ""CAUSA MORTIS"" E DOA"
2225;1;ROYALTIES PELA EXPLORA
2226;0;SERVI
2227;0;DELEGA
2228;0;SERVI
2229;2;CONTRIBUI
2230;3;CONTRIBUI
2231;0;DELEGA
2232;0;RECEITA DE SERVI
2233;1;CONTRIBUI
2234;1;CONTRIBUI
2235;0;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
2236;3;ROYALTIES MONIMOS PELA PRODU
2237;0;CONTRIBUI
2238;2;CONTRIBUI
2239;0;PARTICIPA
2240;0;CONTRIBUI
2241;0;CONTRIBUI
2242;1;CONTRIBUI
2243;1;CONTRIBUI
2244;2;FOROS, LAUDOMIOS E TARIFAS DE OCUPA
2245;0;EXPLORA
2246;0;OUTRAS CONTRIBUI
2247;1;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
2248;0;OPERA
2249;6;OPERA
2250;1;SERVI
2251;0;TRANSFERONCIA DA COTA-PARTE DA COMPENSA
2252;0;OPERA
2253;1;REMUNERA
2254;4;OPERA
2255;0;ALIENA
2256;0;PARTICIPA
2257;0;ALIENA
2258;8;COTA-PARTE DO IMPOSTO SOBRE OPERA
2259;1;ALIENA
2260;2;ALIENA
2261;1;RESTITUI
2262;0;AMORTIZA
2263;2;TRANSFERONCIA DE RECURSOS DO SUS ? ATEN
2264;1;OUTRAS RESTITUI
2265;0;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS - BLOCO INVESTIMENTOS NA REDE DE SERVI
2266;0;TRANSFERONCIAS DE INSTITUI
2267;1;APORTES PERIADICOS PARA AMORTIZA
2268;0;COMPENSA
2269;0;RECEITA INTRAOR
2270;0;RECEITA INTRAOR
2271;0;RECEITA INTRAOR
2272;0;RECEITA INTRAOR
2273;9;RECEITA INTRAOR
2274;0;RECEITA INTRAOR
2275;1;RECEITA INTRAOR
2276;1;RECEITA INTRAOR
2277;1;RECEITA INTRAOR
2278;2;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
2279;2;DEDU
2280;3;DEDU
2281;1;DEDU
2282;0;DEDU
2283;1;DEDU
2284;1;DEDU
2285;0;RECEITA INTRAOR
2286;0;RECEITA INTRAOR
2287;1;TAXAS DE INSPE
2288;3;CONTRIBUI
2289;1;TAXA DE CONTROLE E FISCALIZA
2290;1;IMPOSTO SOBRE A EXPORTA
2291;2;IMPOSTO SOBRE OPERA
2292;0;CONTRIBUI
2293;0;CONTRIBUI
2294;1;OUTRAS CONTRIBUI
2295;0;CONTRIBUI
2296;1;CONTRIBUI
2297;1;DIREITO DE USO DA IMAGEM E DE REPRODU
2298;1;SERVI
2299;1;DELEGA
2300;1;DELEGA
2301;0;CONTRIBUI
2302;3;CONTRIBUI
2303;9;OUTRAS DELEGA
2304;0;DEMAIS DELEGA
2305;6;CONTRIBUI
2306;0;CONTRIBUI
2307;1;CONTRIBUI
2308;0;CONTRIBUI
2309;1;ROYALTIES EXCEDENTES PELA PRODU
2310;2;CONTRIBUI
2311;9;CONTRIBUI
2312;2;CONTRIBUI
2313;1;CONTRIBUI
2314;1;CONTRIBUI
2315;0;ALUGUIS, ARRENDAMENTOS, FOROS, LAUDOMIOS, TARIFAS DE OCUPA
2316;0;CONTRIBUI
2317;0;COTA-PARTE DA CONTRIBUI
2318;0;CONTRIBUI
2319;1;CONTRIBUI
2320;0;CONTRIBUI
2321;1;ADICIONAL ? CONTRIBUI
2322;0;EXPLORA
2323;0;CONTRIBUI
2324;0;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
2325;4;OPERA
2326;7;OPERA
2327;5;OUTRAS PARTICIPA
2328;0;MULTAS PREVISTAS NA LEGISLA
2329;0;OUTRAS OPERA
2330;3;COTA-PARTE DO FUNDO DE PARTICIPA
2331;4;COTA-PARTE DO FUNDO DE PARTICIPA
2332;0;MULTA POR DESCUMPRIMENTO DE OBRIGA
2333;1;INDENIZA
2334;0;INDENIZA
2335;3;COTA-PARTE ROYALTIES - COMPENSA
2336;4;COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODU
2337;0;AMORTIZA
2338;0;RESTITUI
2339;1;RESTITUI
2340;1;AMORTIZA
2341;1;RESTITUI
2342;1;RESTITUI
2343;1;TRANSFERONCIAS DE OUTRAS INSTITUI
2344;1;APORTES PERIADICOS PARA COMPENSA
2345;1;RECEITA INTRAOR
2346;0;RECEITA INTRAOR
2347;1;RECEITA INTRAOR
2348;0;RECEITA INTRAOR
2349;0;DEDU
2350;3;DEDU
2351;3;DEDU
2352;1;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
2353;0;DEDU
2354;0;DEDU
2355;1;RESULTADO DO BANCO CENTRAL - OPERA
2356;0;RECEITA INTRAOR
2357;0;RECEITA INTRAOR
2358;1;RECEITA INTRAOR
2359;1;DEDU
2360;1;DEDU
2361;1;DEDU
2362;1;TAXA DE FISCALIZA
2363;1;TAXAS PELA PRESTA
2364;0;IMPOSTO SOBRE A EXPORTA
2365;0;CONTRIBUI
2366;1;CONTRIBUI
2367;0;OUTRAS CONTRIBUI
2368;1;IMPOSTO SOBRE OPERA
2369;1;SERVI
2370;0;OUTORGA DE DIREITO DE USO OU DE EXPLORA
2371;0;ROYALTIES PELA EXPLORA
2372;0;CESSCO DO DIREITO DE OPERACIONALIZA
2373;0;SERVI
2374;0;DELEGA
2375;0;SERVI
2376;0;DELEGA
2377;0;DELEGA
2378;1;DELEGA
2379;1;CONTRIBUI
2380;2;CONTRIBUI
2381;5;CONTRIBUI
2382;5;CESSCO DO DIREITO DE EXPLORA
2383;4;CONTRIBUI
2384;0;CONTRIBUI
2385;0;OUTRAS DELEGA
2386;1;ROYALTIES MONIMOS PELA PRODU
2387;1;CONTRIBUI
2388;1;CONTRIBUI
2389;1;PARTICIPA
2390;2;PARTICIPA
2391;0;CONTRIBUI
2392;1;CONTRIBUI
2393;1;CONTRIBUI
2394;3;PARTICIPA
2395;4;ROYALTIES EXCEDENTES PELA PRODU
2396;3;CONTRIBUI
2397;1;OUTORGA DE DIREITOS DE EXPLORA
2398;2;UTILIZA
2399;1;INSCRI
2400;2;TRANSFERONCIAS DE RECURSOS DA COMPLEMENTA
2401;1;CONTRIBUI
2402;2;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
2403;0;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
2404;1;MULTAS PREVISTAS NA LEGISLA
2405;0;OPERA
2406;1;OUTROS SERVI
2407;1;ALIENA
2408;1;ALIENA
2409;0;INDENIZA
2410;1;ALIENA
2411;0;AMORTIZA
2412;0;OUTRAS INDENIZA
2413;0;AMORTIZA
2414;0;RESTITUI
2415;0;OUTRAS RESTITUI
2416;1;TRANSFERONCIAS DE INSTITUI
2417;3;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTA
2418;9;OUTRAS TRANSFERONCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
2419;5;RECEITA INTRAOR
2420;1;RECEITA INTRAOR
2421;2;DEDU
2422;2;DEDU
2423;2;DEDU
2424;0;DEDU
2425;1;DEDU
2426;1;DEDU
2427;1;DEDU
2428;1;RECEITA INTRAOR
2429;0;TAXAS PELA PRESTA
2430;0;IMPOSTOS, TAXAS E CONTRIBUI
2431;0;IMPOSTOS SOBRE A PRODU
2432;0;CONTRIBUI
2433;0;CONTRIBUI
2434;0;CONTRIBUI
2435;1;OUTORGA DE DIREITO DE USO OU DE EXPLORA
2436;0;DELEGA
2437;0;DELEGA
2438;0;SERVI
2439;1;DELEGA
2440;1;DELEGA
2441;0;CONTRIBUI
2442;1;CONTRIBUI
2443;1;SERVI
2444;0;CONTRIBUI
2445;3;DELEGA
2446;0;CONTRIBUI
2447;7;CONCESSCO DE LICEN
2448;2;PAGAMENTO PELA RETEN
2449;2;ROYALTIES MONIMOS PELA PRODU
2450;1;CONTRIBUI
2451;0;ROYALTIES EXCEDENTES PELA PRODU
2452;2;ROYALTIES EXCEDENTES PELA PRODU
2453;4;ROYALTIES EXCEDENTES PELA PRODU
2454;3;CONTRIBUI
2455;0;CONTRIBUI
2456;2;CONTRIBUI
2457;0;CONTRIBUI
2458;1;OUTRAS CONTRIBUI
2459;0;CONTRIBUI
2460;0;EXPLORA
2461;0;ROYALTIES PELA PRODU
2462;4;ROYALTIES PELA PRODU
2463;0;OUTORGA DE DIREITOS DE EXPLORA
2464;2;CONTRIBUI
2465;0;EXPLORA
2466;0;CONTRIBUI
2467;1;CONTRIBUI
2468;1;CONTRIBUI
2469;0;CONTRIBUI
2470;0;JUROS E CORRE
2471;3;REMUNERA
2472;0;CONTRAPARTIDA DE SUBVEN
2473;1;CONTRAPARTIDA DE SUBVEN
2474;0;OPERA
2475;1;OPERA
2476;0;OUTRAS OPERA
2477;2;SERVI
2478;1;COTA-PARTE DA COMPENSA
2479;0;MULTAS PREVISTAS NA LEGISLA
2480;0;OPERA
2481;5;OPERA
2482;6;OPERA
2483;1;OUTRAS OPERA
2484;0;ALIENA
2485;1;ALIENA
2486;0;INDENIZA
2487;2;ALIENA
2488;0;RESTITUI
2489;1;RESTITUI
2490;1;RESTITUI
2491;1;AMORTIZA
2492;0;AMORTIZA
2493;0;AMORTIZA
2494;1;RESTITUI
2495;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
2496;1;TRANSFERONCIAS DO SAL?RIO-EDUCA
2497;0;TRANSFERONCIAS DE OUTRAS INSTITUI
2498;2;ALIENA
2499;1;RECEITA INTRAOR
2500;0;RECEITA INTRAOR
2501;0;RECEITA INTRAOR
2502;0;DEDU
2503;2;DEDU
2504;3;DEDU
2505;0;DEDU
2506;0;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
2507;0;DEDU
2508;0;DEDU
2509;0;DEDU
2510;0;DEDU
2511;0;RECEITA INTRAOR
2512;1;CONTRIBUI
2513;3;IMPOSTO SOBRE SERVI
2514;1;TAXA DE CONTROLE E FISCALIZA
2515;0;TAXA DE CONTROLE E FISCALIZA
2516;0;IMPOSTO SOBRE A IMPORTA
2517;4;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS ? IMPORTA
2518;0;IMPOSTOS SOBRE OPERA
2519;0;CONTRIBUI
2520;1;SERVI
2521;2;DELEGA
