id_item,cd_item,nome
4317,0,OPERACOES DE CREDITO - MERCADO EXTERNO
4318,0,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE EDUCACAO - PRINCIPAL
4319,0,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE SAUDE
4320,22,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - PROCESSAMENTO E CONTROLE DE NOTIFICACOES DE INFRACOES DE VEICULOS EM OU
4321,26,"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - REPARACAO, MANUTENCAO E INSTALACAO"
4322,32,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - PERFURACAO E INSTALACAO DE POCOS
4323,34,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - ACOMPANHAMENTO E FISCALIZACAO DE OBRAS
4324,0,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA
4325,5,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA - LEGISLACAO DE LICITACAO
4326,1,BANCO INTERAMERICANO DE DESENVOLVIMENTO
4327,1,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - DIVIDA ATIVA
4328,99,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - PRINCIPAL - DEMAIS"
4608,0,OPERACAO DE CREDITO EXTERNAS - ESTADOS/DF/MUNICIPIOS
4329,0,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE COMBATE A FOME - PRINCIPAL
4330,0,MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICACOES - PRINCIPAL
4331,3,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - MULTAS E JUROS - PRODUTOS E SERVICOS"
4332,99,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA - DEMAIS"
4333,1,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA - MULTAS E JUROS - ANALISE E CONTROLE DE PRODUTOS SUJEITOS A NORMAS DE VIGILANCIA SAN"
4334,6,MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL - RESPONSABILIZACAO DE PESSOA JURIDICA
4335,0,MULTAS PREVISTAS EM LEI POR INFRACOES NO SETOR DE ENERGIA ELETRICA
4336,0,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL
4337,1,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL
4338,1,SERVICOS DE INFORMACAO E TECNOLOGIA - PRINCIPAL - PROCESSAMENTO DE DADOS
4339,2,SERVICOS DE INFORMACAO E TECNOLOGIA - DIVIDA ATIVA - INFORMACOES CIENTIFICAS E TECNOLOGICAS
4340,1,MULTAS DECORRENTES DE SENTENCAS JUDICIAIS - PRINCIPAL - MULTAS PECUNIARIAS E JUROS DE MORA FIXADOS EM SENTENCAS JUDICIAIS
4341,0,MULTAS E JUROS PREVISTOS EM CONTRATOS - PRINCIPAL
4342,0,MULTAS E JUROS PREVISTOS EM CONTRATOS - DIVIDA ATIVA
4343,0,MULTA POR DESCUMPRIMENTO DE OBRIGACAO PREVIDENCIARIA ACESSORIA
4344,0,AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS
4345,1,AMORTIZACAO DE FINANCIAMENTOS - PRINCIPAL - BENS
4346,0,SERVICOS E ATIVIDADES REFERENTES A NAVEGACAO E AO TRANSPORTE
4347,3,SERVICOS DE TRANSPORTE - MULTAS E JUROS - HIDROVIARIO
4348,4,SERVICOS DE TRANSPORTE - MULTAS E JUROS - AEREO
4349,0,TRANSFERENCIA DE RECURSOS DO FUNDO PENITENCIARIO NACIONAL - FUPEN
4350,1,RESTITUICAO DE CONVENIOS - FINANCEIRAS - PRINCIPAL
4351,20,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA
4352,0,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - MULTAS E JUROS
4353,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - FUMO - MULTAS E JUROS
4354,1,TAXA DE SEGURANCA PUBLICA - DIVIDA ATIVA
4355,0,TAXAS DE FISCALIZACAO DAS TELECOMUNICACOES
4356,0,TAXA DE FISCALIZACAO DE INSTALACAO - TFI - PRINCIPAL
4357,0,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - MULTAS E JUROS
4358,1,TAXA FLORESTAL - MULTAS E JUROS
4359,3,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - MULTAS E JUROS
4360,0,TAXA DE CONTROLE E FISCALIZACAO DA PESCA E AQUICULTURA - DIVIDA ATIVA - MULTAS E JUROS
4361,8,TAXA JUDICIARIA - PRINCIPAL
4362,9,TAXA DE GERENCIAMENTO DE TRANSPORTE COLETIVO METROPOLITANO - PRINCIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
4363,10,TAXA DE COBRANCA DE PEDAGIO - RODOVIAS ESTADUAIS - PRINCIPAL
4364,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - AUTOMOVEIS
4365,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS
4366,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS - MULTAS E JUROS
4367,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS - DIVIDA ATIVA
4368,0,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - OURO - PRINCIPAL
4369,0,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - OURO - MULTAS E JUROS
4370,0,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - OURO - DIVIDA ATIVA
4371,0,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - DEMAIS OPERACOES - DIVIDA ATIVA - MULTAS E JUROS
4372,1,IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - DIVIDA ATIVA - COTA PARTE DO ESTADO
4373,0,IMPOSTO SOBRE VENDAS A VAREJO DE COMBUSTIVEIS LIQUIDOS E GASOSOS (IVVC) - DIVIDA ATIVA - MULTAS E JUROS
4374,0,OUTROS IMPOSTOS - PRINCIPAL
4375,0,IMPOSTO SOBRE A IMPORTACAO
4376,0,IMPOSTO SOBRE A IMPORTACAO - DIVIDA ATIVA
4377,0,IMPOSTO SOBRE A EXPORTACAO
4378,0,IMPOSTO SOBRE A EXPORTACAO - MULTAS E JUROS
4379,0,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS CONVENIADOS - MULTAS E JUROS
4380,0,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS NAO-CONVENIADOS - DIVIDA ATIVA - MULTAS E JUROS
4381,0,IMPOSTO SOBRE A RENDA DE PESSOA FISICA - IRPF - PRINCIPAL
4382,0,IMPOSTO SOBRE A RENDA DE PESSOA FISICA - IRPF - DIVIDA ATIVA - MULTAS E JUROS
4383,0,RECEITAS DE ALIENACAO DE CERTIFICADOS DE POTENCIAL ADICIONAL DE CONSTRUCAO - CEPAC - PRINCIPAL
4384,0,"RECEITA INTRAORCAMENTARIA - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA"
4385,0,RECEITA INTRAORCAMENTARIA - CONTRIBUICAO PARA O REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS
4386,0,RECEITA INTRAORCAMENTARIA - OUTRAS RESTITUICOES
4387,99,RECEITA INTRAORCAMENTARIA - OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS
4388,0,RECEITA INTRAORCAMENTARIA - OUTROS RESSARCIMENTOS
4389,2,RECEITA INTRAORCAMENTARIA - OUTROS RESSARCIMENTOS - PRINCIPAL - PAGAMENTO DIRETO SENTENCIADO
4390,0,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - MULTAS E JUROS
4391,0,"DEDUCAO DAS RECEITAS - IMPOSTO SOBRE TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS - DIVIDA ATIVA"
4392,1,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE
4393,4,RECEITA INTRAORCAMENTARIA - OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO PATRONAL - INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MI
4394,0,"RECEITA INTRAORCAMENTARIA - CONTRIBUICAO PARA PREVIDENCIA MILITAR DE ESTADOS, DF E MUNICIPIOS"
4395,0,RECEITA INTRAORCAMENTARIA - EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO
4396,1,"RECEITA INTRAORCAMENTARIA - CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL"
4397,0,RECEITA INTRAORCAMENTARIA - EXPLORACAO DE RECURSOS NATURAIS
4398,0,RECEITA INTRAORCAMENTARIA - DEMAIS RECEITAS PATRIMONIAIS - DIVIDA ATIVA - MULTAS E JUROS
4399,1,RECEITA INTRAORCAMENTARIA - RECEITA INDUSTRIAL - PRINCIPAL - RECEITA DA INDUSTRIA DE TRANSFORMACAO
4609,0,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE SANEAMENTO
4400,6,"RECEITA INTRAORCAMENTARIA - SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - PRINCIPAL - REGISTRO DO COMERCIO"
4401,0,RECEITA INTRAORCAMENTARIA - SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL
4402,6,RECEITA INTRAORCAMENTARIA - SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL - SERVICOS DE SAUDE PRESTADOS AO SIA/SUS
4403,0,RECEITA INTRAORCAMENTARIA - TRANSFERENCIAS CORRENTES
4404,99,TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS
4405,0,RESULTADO DO BANCO CENTRAL - DEMAIS OPERACOES
4406,3,FUNDACAO NACIONAL DE SAUDE
4407,4,OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - ADMINISTRACAO
4408,0,DEDUCAO DAS RECEITAS - REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL
4409,0,DEDUCAO DAS RECEITAS - COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL - PRINCIPAL
4410,0,DEDUCAO DAS RECEITAS - TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - L.C. NO 87/96
4411,1,DEMAIS RECEITAS PATRIMONIAIS - PRINCIPAL
4412,99,RECEITA AGROPECUARIA - PRINCIPAL - DEMAIS
4413,0,RECEITA AGROPECUARIA - MULTAS E JUROS
4414,1,RECEITA AGROPECUARIA - DIVIDA ATIVA - RECEITA DA PRODUCAO VEGETAL
4415,99,RECEITA AGROPECUARIA - DIVIDA ATIVA - DEMAIS
4416,5,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
4417,6,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
4418,7,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
4419,3,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
4420,5,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
4421,6,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
4422,6,OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - RENEGOCIACAO DE OBRIGACOES PREVIDENCIARIAS
4423,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE FERROVIARIO - PRINCIPAL
4424,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE FERROVIARIO - DIVIDA ATIVA
4425,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE METROVIARIO - PRINCIPAL
4426,2,RECEITA INDUSTRIAL - PRINCIPAL - RECEITA DA INDUSTRIA EDITORIAL E GRAFICA
4427,0,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - MULTAS E JUROS
4428,6,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - MULTAS E JUROS - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
4429,6,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
4430,99,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
4431,0,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE FERROVIARIO - DIVIDA ATIVA - MULTAS E JUROS
4432,0,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE AQUAVIARIO - MULTAS E JUROS
4433,1,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - MULTAS E JUROS - PODER EXECUTIVO
4434,3,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
4435,0,"CONTRIBUICAO PARA PREVIDENCIA MILITAR DE ESTADOS, DF E MUNICIPIOS"
4436,0,CONTRIBUICAO DOS PENSIONISTAS MILITARES - PRINCIPAL
4437,0,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - ATIVIDADE ORDENADORA NO REGIME PRIVADO - DIVIDA ATIVA
4438,23,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - PODER JUDICIARIO
4439,25,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - AGROPECUARIOS
4440,26,"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - REPARACAO, MANUTENCAO E INSTALACAO"
4441,29,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - HOSPEDAGEM E ALIMENTACAO
4442,30,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - ESTUDOS E PESQUISA
4443,32,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - PERFURACAO E INSTALACAO DE POCOS
4444,4,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - COMERCIALIZACAO E DISTRIBUICAO DE PRODUTOS AGROPECUARIOS
4445,6,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
4446,1,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - PRINCIPAL - PODER EXECUTIVO
4447,99,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - PRINCIPAL - DEMAIS
4448,0,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - MULTAS E JUROS
4449,2,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - MULTAS E JUROS - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
4450,0,CONCESSAO DE LICENCAS E AUTORIZACOES DA AGENCIA ESPACIAL BRASILEIRA
4451,28,"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS"
4452,33,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - CADASTRAMENTO DE FORNECEDORES
4453,99,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - DEMAIS
4454,4,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - COMERCIALIZACAO E DISTRIBUICAO DE PRODUTOS AGROPECUARIOS
4455,99,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA - DEMAIS
4456,1,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - PODER EXECUTIVO
4457,0,COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVACAO DA MARINHA MERCANTE - AFRMM - PRINCIPAL
4458,1,OUTRAS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS - RECEITA DE OUTORGA DE SERVICOS DE REMOCAO DE VEICULOS AUTOMOTORES
4459,0,EXPLORACAO DE RECURSOS NATURAIS
4460,26,"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - REPARACAO, MANUTENCAO E INSTALACAO"
4461,7,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
4462,0,CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - PRINCIPAL
4463,0,"CONTRIBUICAO PELA LICENCA DE USO, AQUISICAO OU TRANSFERENCIA DE TECNOLOGIA - CIDE - REMESSAS AO EXTERIOR - MULTAS E JUROS"
4464,0,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - IMPORTACAO - PRINCIPAL
4465,14,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - CONCESSAO DE OUTORGA
4466,17,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - GESTAO DE VEICULOS APREENDIDOS E REMOVIDOS
4467,25,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - AGROPECUARIOS
4468,0,CONTRIBUICAO PARA O CUSTEIO DAS PENSOES MILITARES - DIVIDA ATIVA
4469,0,CONTRIBUICAO PARA OS FUNDOS DE ASSISTENCIA MEDICA
4470,0,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA -POLICIAIS MILITARES - MULTAS E JUROS
4471,0,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS BOMBEIROS MILITARES - DIVIDA ATIVA - MULTAS E JUROS
4472,0,CONTRIBUICAO SOBRE A RECEITA OPERACIONAL BRUTA DECORRENTE DE PRESTACAO DE SERVICOS DE TELECOMUNICACOES - MULTAS E JUROS
4473,0,CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES - MULTAS E JUROS
4474,0,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM TERRA - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012
4475,9,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - INFORMACOES ESTATISTICAS
4476,0,CONTRIBUICAO SOBRE CONCURSOS ESPECIAIS DE LOTERIAS ESPORTIVAS
4477,0,OUTRAS CONTRIBUICOES ECONOMICAS - DIVIDA ATIVA - MULTAS E JUROS
4478,0,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012
4479,0,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012 - PRINCIPAL
4480,0,BONUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODUCAO - PRINCIPAL
4481,0,OUTORGA DE DIREITOS DE EXPLORACAO E PESQUISA MINERAL
4482,12,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - FORNECIMENTO DE LISTAGENS
4483,15,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - ADMINISTRACAO DE CONTRATOS
4484,0,ALUGUEIS E ARRENDAMENTOS
4485,0,ALUGUEIS E ARRENDAMENTOS - MULTAS E JUROS
4486,0,OUTORGA DE DIREITOS DE EXPLORACAO E PESQUISA MINERAL - MULTAS E JUROS
4487,1,OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS - MULTAS E JUROS
4488,0,COTA-PARTE DA CONTRIBUICAO SINDICAL - PRINCIPAL
4489,0,CONTRIBUICAO SOCIAL DO SALARIO-EDUCACAO - PRINCIPAL
4490,1,"FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - DIVIDA ATIVA - MULTAS E JUROS - TARIFA DE OCUPACAO DE IMOVEIS"
4491,0,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL"
4492,0,CONCESSAO DE FLORESTAS NACIONAIS - VALOR MINIMO - MULTAS E JUROS
4493,0,CONCESSAO DE FLORESTAS NACIONAIS - DEMAIS VALORES - PRINCIPAL
4494,1,TAXA DE EXPEDIENTE - DIVIDA ATIVA - MULTAS E JUROS
4495,0,CONTRIBUICAO PARA O ENSINO AEROVIARIO - DIVIDA ATIVA - MULTAS E JUROS
4496,0,CONTRIBUICAO INDUSTRIAL RURAL - MULTAS E JUROS
4497,0,ADICIONAL A CONTRIBUICAO PREVIDENCIARIA RURAL - MULTAS E JUROS
4498,0,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS"
4499,1,OUTRAS RECEITAS IMOBILIARIAS - DIVIDA ATIVA
4500,1,OUTRAS RECEITAS IMOBILIARIAS - DIVIDA ATIVA - MULTAS E JUROS
4501,0,OUTRAS CONCESSOES FLORESTAIS - DEMAIS VALORES - PRINCIPAL
4502,0,CUSTOS DE EDITAL DE CONCESSAO FLORESTAL
4503,0,CUSTOS DE EDITAL DE CONCESSAO FLORESTAL - MULTAS E JUROS
4504,0,CUSTOS DE EDITAL DE CONCESSAO FLORESTAL - DIVIDA ATIVA
4505,10,TAXA DE COBRANCA DE PEDAGIO - RODOVIAS ESTADUAIS - DIVIDA ATIVA - MULTAS E JUROS
4506,0,EMOLUMENTOS E CUSTAS JUDICIAIS - MULTAS E JUROS
4507,0,CONTRIBUICAO DE MELHORIA - DIVIDA ATIVA
4508,0,CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - DIVIDA ATIVA
4509,0,REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL
4510,99,COMPENSACOES AMBIENTAIS - MULTAS E JUROS - DEMAIS
4511,0,CONTRIBUICAO DE MELHORIA PARA EXPANSAO DE REDE DE ILUMINACAO PUBLICA RURAL - PRINCIPAL
4512,0,OUTRAS CONTRIBUICOES DE MELHORIA
4513,0,CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS
4514,0,PARTICIPACOES - MULTAS E JUROS
4515,0,PARTICIPACOES - DIVIDA ATIVA
4516,99,OUTROS VALORES MOBILIARIOS - PRINCIPAL - DEMAIS
4517,1,OUTRAS DELEGACOES PARA EXPLORACAO DE RECURSOS NATURAIS - DIVIDA ATIVA
4518,0,OUTORGA DE DIREITO DE USO OU DE EXPLORACAO DE CRIACAO PROTEGIDA - INSTITUICAO CIENTIFICA E TECNOLOGICA
4519,0,CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO - CSLL - DIVIDA ATIVA
4520,0,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS
4521,1,OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - MULTAS E JUROS - TITULOS DE RESPONSABILIDADE DO GOVERNO FEDERAL
4522,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE
4523,0,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - PRINCIPAL
4524,2,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - PRINCIPAL - BENEFICIOS
4525,3,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - MULTAS E JUROS - FORNECEDORES
4526,2,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - MULTAS E JUROS - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
4527,7,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
4528,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE FERROVIARIO
4529,0,TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCACAO - PRINCIPAL
4530,99,SERVICOS DE TRANSPORTE - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
4531,0,SERVICOS PORTUARIOS - DIVIDA ATIVA - MULTAS E JUROS
4532,0,TARIFA AEROPORTUARIA
4533,0,ADICIONAL SOBRE TARIFA AEROPORTUARIA - PRINCIPAL
4534,0,PARCELA DA TARIFA DE EMBARQUE INTERNACIONAL
4535,0,PARCELA DA TARIFA DE EMBARQUE INTERNACIONAL - PRINCIPAL
4536,1,OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL - REPASSE DO FUNDO ESTADUAL DE SAUDE - LC 141/2012
4537,0,OUTRAS TRANSFERENCIAS DECORRENTES DE COMPENSACOES FINANCEIRAS - PRINCIPAL
4538,1,RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - MULTAS E JUROS
4539,0,RESTITUICAO DE GARANTIAS PRESTADAS - PRINCIPAL
4540,5,"SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL - SERVICOS DE COLETA, PROCESSAMENTO E ARMAZENAMENTO DE CELULAS E TECIDOS BIOLOGICOS"
4541,0,SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS
4542,6,SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS - SERVICOS DE SAUDE PRESTADOS AO SIA/SUS
