id_unidade_orc;ano_exercicio;cd_unidade_orc;id_grupo_administracao;grupo_administracao;id_administracao;administracao;nome
3656;2017;4571;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL PARA A CIDADANIA FISCAL MINEIRA
3657;2017;1301;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS
3658;2017;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
3659;2017;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
3660;2017;4251;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
3661;2017;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
3662;2017;1661;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;INTENDENCIA
3663;2017;1601;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE PRIORIDADES ESTRATEGICAS
3664;2017;1651;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA
3665;2017;4091;4;FUNDOS;4;FUNDOS;FUNDO PARA A INFANCIA E A ADOLESCENCIA
3666;2017;1671;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES
3667;2017;1941;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3668;2017;2201;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
3669;2017;2461;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DO VALE DO ACO
3670;2017;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
3671;2017;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
3672;2017;4171;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
3673;2017;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
3674;2017;2441;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
3675;2017;1101;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
3676;2017;1161;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3677;2017;1271;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CULTURA
3678;2017;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
3679;2017;1502;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CIDADE ADMINISTRATIVA
3680;2017;1551;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
3681;2017;1916;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GESTAO DA DIVIDA PUBLICA ESTADUAL
3682;2017;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
3683;2017;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
3684;2017;2211;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO TV MINAS CULTURAL E EDUCATIVA
3685;2017;4041;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
3686;2017;1021;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3687;2017;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ADVOCACIA-GERAL DO ESTADO
3688;2017;1091;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA
3689;2017;1111;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
3690;2017;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
3691;2017;1191;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE FAZENDA
3692;2017;4291;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE SAUDE
3693;2017;4341;4;FUNDOS;4;FUNDOS;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M
3694;2017;4551;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS
3697;2017;2301;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
3698;2017;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
3699;2017;4651;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DE CREDITOS INADIMPLIDOS E DIVIDA ATIVA
3700;2017;4661;4;FUNDOS;4;FUNDOS;FUNDO DE ATIVOS IMOBILIARIOS DE MINAS GERAIS
3701;2017;4631;4;FUNDOS;4;FUNDOS;FUNDO DE PAGAMENTO DE PARCERIAS PUBLICO PRIVADAS DE MINAS GERAIS
3702;2017;4641;4;FUNDOS;4;FUNDOS;FUNDO DE GARANTIAS DE PARCERIAS PUBLICO PRIVADAS DE MINAS GERAIS
3703;2017;4671;4;FUNDOS;4;FUNDOS;FUNDO DE INVESTIMENTOS IMOBILIARIOS DE MINAS GERAIS
3704;2017;4621;4;FUNDOS;4;FUNDOS;FUNDO DE INVESTIMENTO DO ESTADO DE MINAS GERAIS
3705;2017;4611;4;FUNDOS;4;FUNDOS;FUNDO DO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3706;2018;1011;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
3707;2018;1031;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
3708;2018;1161;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3709;2018;1191;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE FAZENDA
3710;2018;4491;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE CULTURA
3711;2018;1371;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3712;2018;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
3713;2018;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
3714;2018;1601;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE PRIORIDADES ESTRATEGICAS
3715;2018;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
3716;2018;4531;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
3717;2018;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
3718;2018;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
3719;2018;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
3720;2018;1701;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO EXTRAORDINARIA DE DESENVOLVIMENTO INTEGRADO E FORUNS REGIONAIS
3721;2018;1021;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3722;2018;4571;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL PARA A CIDADANIA FISCAL MINEIRA
3723;2018;1261;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO
3724;2018;1471;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL
3725;2018;4091;4;FUNDOS;4;FUNDOS;FUNDO PARA A INFANCIA E A ADOLESCENCIA
3726;2018;1491;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE GOVERNO
3727;2018;1501;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3728;2018;2161;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EDUCACIONAL CAIO MARTINS
3729;2018;2171;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE ARTE DE OURO PRETO
3730;2018;2201;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
3731;2018;2261;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EZEQUIEL DIAS
3732;2018;2301;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
3733;2018;2331;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS
3734;2018;2351;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
3735;2018;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
3736;2018;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
3737;2018;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
3738;2018;4151;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO TURISMO
3739;2018;4671;4;FUNDOS;4;FUNDOS;FUNDO DE INVESTIMENTOS IMOBILIARIOS DE MINAS GERAIS
3740;2018;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
3741;2018;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
3742;2018;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3743;2018;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL
3744;2018;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
3745;2018;1571;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS
3746;2018;2061;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO JOAO PINHEIRO
3747;2018;2141;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
3748;2018;4381;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
3749;2018;2391;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
3750;2018;2421;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
3751;2018;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
3752;2018;1691;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SEGURANCA PUBLICA
3753;2018;1071;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
3754;2018;1231;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO
3755;2018;1541;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
3756;2018;1991;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RESERVA DE CONTINGENCIA
3757;2018;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
3758;2018;2211;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO TV MINAS CULTURAL E EDUCATIVA
3759;2018;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
3760;2018;2361;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
3761;2018;2431;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE
3762;2018;2461;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DO VALE DO ACO
3763;2018;3151;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA MINEIRA DE COMUNICACAO
3764;2018;4171;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
3765;2018;4501;4;FUNDOS;4;FUNDOS;FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
3766;2018;1502;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CIDADE ADMINISTRATIVA
3767;2018;4611;4;FUNDOS;4;FUNDOS;FUNDO DO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3768;2018;1271;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CULTURA
3769;2018;1401;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3770;2018;4251;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
3771;2018;1521;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CONTROLADORIA-GERAL DO ESTADO
3772;2018;1915;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PARTICIPACAO NO AUMENTO DO CAPITAL SOCIAL DE EMPRESAS
3773;2018;2011;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
3774;2018;4541;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
3775;2018;2151;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HELENA ANTIPOFF
3776;2018;2271;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
3777;2018;2281;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
3778;2018;2441;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
3779;2018;2451;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS
3780;2018;4041;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
3781;2018;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
3782;2018;1651;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA
3783;2018;1916;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GESTAO DA DIVIDA PUBLICA ESTADUAL
3784;2018;4441;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
3785;2018;1101;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
3786;2018;1111;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
3787;2018;1251;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS
3788;2018;4321;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES
3789;2018;1631;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA-GERAL
3790;2018;2041;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;LOTERIA DO ESTADO DE MINAS GERAIS
3791;2018;2111;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO RURAL MINEIRA
3792;2018;2321;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
3793;2018;4581;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DO CAFE
3794;2018;4111;4;FUNDOS;4;FUNDOS;FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
3795;2018;1641;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO
3796;2018;4621;4;FUNDOS;4;FUNDOS;FUNDO DE INVESTIMENTO DO ESTADO DE MINAS GERAIS
3797;2018;4641;4;FUNDOS;4;FUNDOS;FUNDO DE GARANTIAS DE PARCERIAS PUBLICO PRIVADAS DE MINAS GERAIS
3798;2018;1091;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA
3799;2018;4451;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
3800;2018;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO, CIENCIA, TECNOLOGIA E ENSINO SUPERIOR
3801;2018;4291;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE SAUDE
3802;2018;1461;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
3803;2018;4481;4;FUNDOS;4;FUNDOS;FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
3804;2018;4421;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
3805;2018;9801;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;FOLHA DE PESSOAL CENTRALIZADA - SEF
3806;2018;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
3807;2018;2311;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE ESTADUAL DE MONTES CLAROS
3808;2018;2381;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
3809;2018;3051;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
3810;2018;4511;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO AO DESENVOLVIMENTO
3811;2018;4601;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DOS DIREITOS DO IDOSO
3812;2018;1671;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES
3813;2018;4661;4;FUNDOS;4;FUNDOS;FUNDO DE ATIVOS IMOBILIARIOS DE MINAS GERAIS
3814;2018;4031;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS
3815;2018;1051;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
3816;2018;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ADVOCACIA-GERAL DO ESTADO
3817;2018;1301;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS
3818;2018;4341;4;FUNDOS;4;FUNDOS;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M
3819;2018;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MI
3820;2018;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
3821;2018;1551;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
3822;2018;1591;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO E INTEGRACAO DO NORTE E NORDESTE DE MINAS GERAIS
3823;2018;1911;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS
3824;2018;1941;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3825;2018;4551;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS
3826;2018;2181;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CLOVIS SALGADO
3827;2018;2251;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
3828;2018;2401;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA
3829;2018;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
3830;2018;9901;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RECEITA GERAL DO ESTADO
3831;2018;4631;4;FUNDOS;4;FUNDOS;FUNDO DE PAGAMENTO DE PARCERIAS PUBLICO PRIVADAS DE MINAS GERAIS
3832;2018;4651;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DE CREDITOS INADIMPLIDOS E DIVIDA ATIVA
3833;2018;1917;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GESTAO IMOBILIARIA
3834;2019;4341;4;FUNDOS;4;FUNDOS;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M
3835;2019;1401;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3836;2019;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
3837;2019;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3838;2019;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA
3839;2019;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
3840;2019;4321;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES
3841;2019;1461;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
3842;2019;4481;4;FUNDOS;4;FUNDOS;FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
3843;2019;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
3844;2019;1471;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL
