id_unidade_orc,sqa_unidade_orcam,ano_exercicio,cd_unidade_orc,id_grupo_administracao,grupo_administracao,id_administracao,administracao,nome
3221,1994.0,2015,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
3222,499.0,2005,1231,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO"
3223,511.0,2005,4261,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO DE INDUSTRIAS ESTRATEGICAS
3224,542.0,2005,1913,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRANSFERENCIAS DO ESTADO A EMPRESAS SUBVENCIONADAS
3225,563.0,2005,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3226,584.0,2006,1031,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
3227,590.0,2006,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
3228,598.0,2006,1081,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO
3229,608.0,2006,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
3230,616.0,2006,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
3231,625.0,2006,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
3232,749.0,2007,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3233,1673.0,2013,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
3234,1675.0,2013,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
3235,1692.0,2013,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3236,1702.0,2013,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
3237,1714.0,2014,1071,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
3238,866.0,2008,4091,4,FUNDOS,4,FUNDOS,FUNDO PARA A INFANCIA E A ADOLESCENCIA
3239,869.0,2008,4101,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE HABITACAO
3240,870.0,2008,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
3241,890.0,2008,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
3242,918.0,2008,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
3243,1396.0,2011,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA
3244,1058.0,2009,1341,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,COORDENADORIA DE APOIO E ASSISTENCIA A PESSOA DEFICIENTE
3245,1073.0,2009,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3246,1078.0,2009,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO MG"
3247,1081.0,2009,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA
3248,1086.0,2009,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DEFESA SOCIAL
3249,1088.0,2009,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3250,1091.0,2009,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
3251,54.0,2002,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
3252,59.0,2002,1911,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVERSOS
3253,63.0,2002,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
3254,1537.0,2012,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
3255,1300.0,2011,1941,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3256,1305.0,2011,2071,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
3257,1317.0,2011,2211,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO TV MINAS CULTURAL E EDUCATIVA
3258,1323.0,2011,2281,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
3259,1419.0,2012,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
3260,1420.0,2012,4041,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
3261,1423.0,2012,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
3262,1428.0,2012,2071,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
3263,828.0,2007,1521,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,AUDITORIA-GERAL DO ESTADO DE MINAS GERAIS
3264,807.0,2007,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3265,827.0,2007,1941,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3266,841.0,2007,4511,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO AO DESENVOLVIMENTO
3267,843.0,2007,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
3268,1532.0,2012,4491,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE CULTURA
3476,2098.0,2016,2301,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO
3477,2103.0,2016,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
3478,2106.0,2016,2381,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
3479,2108.0,2016,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA
3480,2128.0,2016,4061,4,FUNDOS,4,FUNDOS,FUNDO PRO-FLORESTA
3481,2130.0,2016,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3482,2133.0,2016,4511,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO AO DESENVOLVIMENTO
3483,2142.0,2016,9999,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EMG - ADMINISTRACAO DIRETA
3484,2009.0,2016,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
3485,2025.0,2016,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
3486,2033.0,2016,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
3487,2040.0,2016,4521,4,FUNDOS,4,FUNDOS,FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
3488,2048.0,2016,1481,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
3489,2059.0,2016,1661,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,INTENDENCIA
3490,2060.0,2016,1571,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS
3491,2064.0,2016,1641,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO
3492,2069.0,2016,1911,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVERSOS
3493,2083.0,2016,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA
3494,2089.0,2016,2171,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
3495,2092.0,2016,2211,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO TV MINAS CULTURAL E EDUCATIVA
3496,2112.0,2016,2451,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,"FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
3497,2118.0,2016,4581,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DO CAFE
3498,2129.0,2016,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
3499,2139.0,2016,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
3500,2011.0,2016,1081,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO
3501,2018.0,2016,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3502,2021.0,2016,1221,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO, CIENCIA, TECNOLOGIA E ENSINO SUPERIOR"
3503,2023.0,2016,1251,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE MINAS GERAIS
3504,2024.0,2016,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3505,2028.0,2016,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
3506,2030.0,2016,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3507,2031.0,2016,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M"
3508,2032.0,2016,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3509,2036.0,2016,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
3510,2050.0,2016,4251,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
3511,2057.0,2016,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
3512,2062.0,2016,1601,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE PRIORIDADES ESTRATEGICAS
3513,2081.0,2016,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
3514,2087.0,2016,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3515,2096.0,2016,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
3516,2097.0,2016,2281,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
3517,2100.0,2016,2311,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE ESTADUAL DE MONTES CLAROS
3518,2107.0,2016,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
3519,2111.0,2016,2441,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
3520,2113.0,2016,2461,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DO VALE DO ACO
3521,2005.0,2016,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
3522,2006.0,2016,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3523,2014.0,2016,4451,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
3836,2468.0,2019,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
3524,2017.0,2016,1141,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
3525,2019.0,2016,1191,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZENDA
3526,2049.0,2016,4091,4,FUNDOS,4,FUNDOS,FUNDO PARA A INFANCIA E A ADOLESCENCIA
3527,2063.0,2016,1631,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA-GERAL
3528,2066.0,2016,4601,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DOS DIREITOS DO IDOSO
3529,2067.0,2016,1671,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES
3530,2079.0,2016,2071,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
3531,2082.0,2016,2101,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
3532,2085.0,2016,4541,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
3533,2091.0,2016,2201,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
3534,2095.0,2016,2261,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EZEQUIEL DIAS
3535,2101.0,2016,2321,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
3536,2132.0,2016,4501,4,FUNDOS,4,FUNDOS,FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
3537,2141.0,2016,1916,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GESTAO DA DIVIDA PUBLICA ESTADUAL
3538,2007.0,2016,1031,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
3539,2016.0,2016,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
3540,2020.0,2016,4571,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL PARA A CIDADANIA FISCAL MINEIRA
3541,2029.0,2016,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
3542,2035.0,2016,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL
3543,2038.0,2016,1461,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
3544,2051.0,2016,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
3064,1337.0,2011,2441,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MG
3065,1343.0,2011,4061,4,FUNDOS,4,FUNDOS,FUNDO PRO-FLORESTA
3066,1347.0,2011,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
3067,1349.0,2011,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3068,1353.0,2011,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
3069,1354.0,2011,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
3070,222.0,2003,1281,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES
3071,1446.0,2012,2141,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
3072,1449.0,2012,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3073,1451.0,2012,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3074,1453.0,2012,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3075,1455.0,2012,2171,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
3076,1458.0,2012,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
3077,336.0,2004,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3078,339.0,2004,2161,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
3079,243.0,2003,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3080,250.0,2003,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
3081,264.0,2003,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
3082,275.0,2003,4431,4,FUNDOS,4,FUNDOS,FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
3083,286.0,2003,1521,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,AUDITORIA-GERAL DO ESTADO DE MINAS GERAIS
3084,495.0,2005,1211,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE JUSTICA E DE DIREITOS HUMANOS
3085,508.0,2005,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3086,983.0,2009,1031,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
3087,1016.0,2009,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3088,1363.0,2011,4461,4,FUNDOS,4,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCIA
3089,1368.0,2011,4511,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO AO DESENVOLVIMENTO
3090,1369.0,2011,4521,4,FUNDOS,4,FUNDOS,FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
3091,873.0,2008,2121,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
3370,970.0,2008,4501,4,FUNDOS,4,FUNDOS,FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
3371,972.0,2008,1531,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
3372,1118.0,2009,2441,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AG NCIA REGULADORA DE SERVI OS DE ABASTECIMENTO DE  GUA E DE ESGOTAMENTO SANIT RIO DO ESTADO DE MINA
3373,1199.0,2010,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
3374,1206.0,2010,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
3375,1128.0,2010,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
3834,2466.0,2019,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M"
3835,2467.0,2019,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3837,2469.0,2019,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3838,2470.0,2019,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL
3839,2471.0,2019,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
3840,2472.0,2019,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
3841,2473.0,2019,1461,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
3842,2474.0,2019,4481,4,FUNDOS,4,FUNDOS,FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
3843,2475.0,2019,4521,4,FUNDOS,4,FUNDOS,FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
3844,2478.0,2019,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL
3845,2482.0,2019,1481,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
3846,2483.0,2019,4091,4,FUNDOS,4,FUNDOS,FUNDO PARA A INFANCIA E A ADOLESCENCIA
3847,2484.0,2019,4251,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
3848,2485.0,2019,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
3849,2486.0,2019,1491,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERNO
3850,2487.0,2019,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3851,2488.0,2019,1511,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MINAS GERAIS
3852,2489.0,2019,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
3853,2490.0,2019,1521,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CONTROLADORIA-GERAL DO ESTADO
3854,2491.0,2019,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
3855,2492.0,2019,1571,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS
3856,2493.0,2019,1591,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO E INTEGRACAO DO NORTE E NORDESTE DE MINAS GERAIS
3857,2494.0,2019,1601,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE PRIORIDADES ESTRATEGICAS
3858,2495.0,2019,1631,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA-GERAL
3859,2496.0,2019,1911,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVERSOS
